,raw,clean,prediction
745,@unmagnetism Gw udah vaksin AstraZeneca bulan lalu meski orang2 sekitar pada takut mati karena itu. Gw terpapar covid juga akhirnya sekarang dan vaksin ini mencegah gw dari membutuhkan ventilator. Keanya keadaan gw bisa lebih ancur sekarang andai belum divaksin.,gue sudah vaksin astrazeneca bulan lalu meski orang sekitar pada takut mati karena itu gue papar covid juga akhir sekarang dan vaksin ini cegah gue dari butuh ventilator keanya ada gue bisa lebih hancur sekarang andai belum vaksin,0
746,@unmagnetism Aku dah vaksin astrazeneca dosis pertama kira* sebulan kemudian positif covid19.  Alhmdulilllah menurutku gejalanya ga terlalu berat 🤗,saya deh vaksin astrazeneca dosis pertama kira bulan kemudian positif covid alhmdulilah turut gejala enggak terlalu berat,1
747,"@DonJuanOgie Semoga Allah SWT segera memberikan kepulihan dan kesehatan kepada Anda, Mas Bro. Itu seperti teman saya juga sudah 2x vaksin masih terpapar. Kalau saya 1x vaksin Astrazeneca lalu terpapar covid-19, tapi gejalanya yg menonjol itu anosmia dan sakit tenggorokan saja, kalau saya.",moga allah swt segera beri pulih dan sehat kepada anda mas saudara laki itu seperti teman saya juga sudah vaksin masih papar kalau saya vaksin astrazeneca lalu papar covid tapi gejala yang tonjol itu anosmia dan sakit tenggorok saja kalau saya,1
748,"Niat Mulia Pencipta Vaksin Covid-19 AstraZeneca Tak Ambil Penuh Hak Paten, Berhubungan dengan Harga",niat mulia cipta vaksin covid astrazeneca tidak ambil penuh hak paten hubung dengan harga,1
749,"Semua vaksin itu baik, mau merk apapun, Sinovac,AstraZeneca,Pfizer, dll
Dan tergolong aman selama udah ada ijin beredar
Karena semua merk vaksin tersebut sudah terbukti menurun kan tingkat keparahan dan angka kematian akibat covid-19",semua vaksin itu baik mau merk apa sinovac astrazeneca pfizer dan lain dan golong aman lama sudah ada ijin edar karena semua merk vaksin sebut sudah bukti turun kan tingkat parah dan angka mati akibat covid,1
750,"Rekomendasi POGI vaksin Covid-19 untuk bumil sbb:
1. Pfizer
2. Moderna
3. Astrazeneca
4. Sinovac
5. Sinopharm",rekomendasi pogi vaksin covid untuk ibu hamil sebab pfizer moderna astrazeneca sinovac sinopharm,1
751,"@AdDien90 Alhamdulillah ustaz dah dapat vaksin. Tapi kalau betul orang cakap, mungkin kena ambik gak pfizer dan AstraZeneca sebab banyak varian baru. Tengah mix and match vaccine untuk cegah sepenuhnya covid",alhamdulillah ustaz deh dapat vaksin tapi kalau betul orang cakap mungkin kena ambik enggak pfizer dan astrazeneca sebab banyak varian baru tengah mix dan match vaccine untuk cegah sepenuh covid,1
752,"@SoundOfYogi Aku vaksin pertama, AstraZeneca tanggal 10 Juni. Tanggal 24 Juni swab antigen positif Covid. 
Gejalanya 'cuma' demam, flu, dan radang tenggorokan. Cuma minum obat flu dan batuk selama isoman, banyakin istirahat. Setelah 2 minggu PCR dan langsung negatif dengan CT value 40.",saya vaksin pertama astrazeneca tanggal juni tanggal juni swab antigen positif covid gejala cuma demam flu dan radang tenggorok cuma minum obat flu dan batuk lama isoman banyak istirahat telah minggu pcr dan langsung negatif dengan ct value,0
753,"@prazos Pertama, vaksin yg di-approve dan dipakai oleh pihak KSA hanya 4 : Pfizer, Astrazeneca, Moderna, dan J&amp;J. 

Kedua, vaksinasi dilakukan bertahap sesuai prioritas dengan data kependudukan yg sdh single data ID terkoneksi dgn aplikasi khusus utk COVID-19.",pertama vaksin yang di approve dan pakai oleh pihak ksa hanya pfizer astrazeneca moderna dan amp dua vaksinasi laku tahap sesuai prioritas dengan data duduk yang sudah single data id koneksi dengan aplikasi khusus untuk covid,1
754,"pantes aja inggris ngeblok perancis. inggris pake vaksin astrazeneca dan pfizer.. takut mereka.

ah taiklah covid ini. :)))",pantas saja inggris ngeblok perancis inggris pakai vaksin astrazeneca dan pfizer takut mereka ah taiklah covid ini,0
755,"@Corona_KafirNw Jenis dan merk  vaksin itu berbeda beda,kecocokannya tergantung ras dan gen masing masing..Ada johnson&amp;johnson,AstraZeneca dll.",jenis dan merk vaksin itu beda beda cocok gantung ras dan gen masing masing ada johnson amp johnson astrazeneca dan lain,1
756,"berarti sejauh ini ada 5 jenis vaksin yang digunakan, yaitu Sinovac, AstraZeneca, Sinopharm, Moderna dan Pfizer.
Nah, kalian sudah ada yang divaksin belum? Gimana rasanya? Coba komen di bawah ya!
#VaksinasiCovid19 #vaksinasi #Covid_19 #bpom #Pfizer",arti jauh ini ada jenis vaksin yang guna yaitu sinovac astrazeneca sinopharm moderna dan pfizer nah kalian sudah ada yang vaksin belum bagaimana rasa coba komen di bawah iya,1
757,"Dalam penganggulangan pandemi Covid di Malaysia, pemerintah negara jiran itu sebelumnya menyatakan menggunakan vaksin yang disetujui adalah Sinovac, AstraZeneca, CanSino Biologic China, dan vaksin Janssen dari Johnson &amp; Johnson.

#KonspirasiObatAsing  
#KonspirasiObatAsing",dalam penganggulangan pandemi covid di malaysia perintah negara jiran itu belum nyata guna vaksin yang tuju adalah sinovac astrazeneca cansino biologic china dan vaksin jangan en dari johnson amp johnson,0
758,Aku menyirap betul orang yang dah dapat vaksin sibuk nak announced dia dapat vaksin apa. Apa masalah kau nak bragging kau dapat pfizer? Kira kau kalis covid ke kalau dapat pfizer instead of sinovac ke astrazeneca ke? Anti vaksin satu hal. Yang pfizer-only ni pun satu hal. Semak.,saya sirap betul orang yang deh dapat vaksin sibuk mau announced dia dapat vaksin apa apa masalah kamu mau bragging kamu dapat pfizer kira kamu kalis covid ke kalau dapat pfizer instead of sinovac ke astrazeneca ke anti vaksin satu hal yang pfizer only ini pun satu hal semak,1
759,"Kedatangan tahap ke-26 merupakan kerja sama bilateral antara AstraZeneca dengan Pemerintah Indonesia dengan total yang akan dikirimkan melalui kerja sama ini sebanyak 50 juta dosis vaksin jadi.

Jangan menunda dan menunggu, segerakan divaksinasi COVID-19 bila kesempatannya ada.",datang tahap ke rupa kerja sama bilateral antara astrazeneca dengan perintah indonesia dengan total yang akan kirim lalu kerja sama ini banyak juta dosis vaksin jadi jangan tunda dan tunggu segera vaksinasi covid bila sempat ada,1
760,"La.. kenapa nak memilih sangat.. nak pfizer je🙃.. ambil je la vaksin yg ada. Yang penting boleh elak dari jadi teruk bila dapat covid. Kawan aku da vaksin 1st dos astrazeneca. Lepas tu kena +ve covid. Dia demam 3 hari. Lepastu okay dah. Alhamdulillah.
Ayuh ke arah herd immunity",lah kenapa mau pilih sangat mau pfizer je ambil je lah vaksin yang ada yang penting boleh elak dari jadi teruk bila dapat covid kawan saya sudah vaksin st dos astrazeneca lepas itu kena ve covid dia demam hari lepastu okay deh alhamdulillah ayuh ke arah herd immunity,1
761,"Sementara di Thailand, Vaksin mix match akan diberi secepat mungkin. Gabungan vaksin adalah seperti berikut bagi melawan varian Covid 19. 

1. Sinovac + Sinovac + Astrazeneca 
2. Sinovac + Sinovac + PfizerBioNtech",sementara di thailand vaksin mix match akan beri cepat mungkin gabung vaksin adalah seperti ikut bagi lawan varian covid sinovac sinovac astrazeneca sinovac sinovac pfizerbiontech,1
762,"#breakingnews Pada 15 Juli 2021 (kemarin), Indonesia menerima kedatangan vaksin COVID-19 produksi Moderna sebanyak 1.500.100 dosis vaksin jadi dan AstraZeneca sebanyak 1.162.840 dosis vaksin jadi.",pada juli kemarin indonesia terima datang vaksin covid produksi moderna banyak dosis vaksin jadi dan astrazeneca banyak dosis vaksin jadi,1
763,"Interpretasi data: 

Empat minggu setelah paparan, antibodi terbentuk pada 

- 92.4% orang yang terinfeksi Covid

- 97.26% penerima vaksin AstraZeneca

- 99.49% penerima vaksin Sinovac

Nggak ada yang 100%, jadi baik yang udah kena atau udah vaksin tetap harus jaga kondisi",interpretasi data empat minggu telah papar antibodi bentuk pada orang yang infeksi covid terima vaksin astrazeneca terima vaksin sinovac enggak ada yang jadi baik yang sudah kena atau sudah vaksin tetap harus jaga kondisi,1
764,"Kemungkinan cucunya bu susi udh terpapar covid sebelumnya. Trs bagi yg meninggal setelah vaksin, mungkin ada penyakit bawaan atau imunnya rendah. Trs buat yg bilang ada reaksi setelah vaksin seperti menggigil/demam, itu efek samping vaksin astrazeneca, tapi g berlangsung lama kok",mungkin cucu bu sus sudah papar covid belum terus bagi yang tinggal telah vaksin mungkin ada sakit bawa atau imun rendah terus buat yang bilang ada reaksi telah vaksin seperti gigil demam itu efek samping vaksin astrazeneca tapi langsung lama kok,0
765,"#InfoGenWaniPooll Pesawat khusus yang membawa 3,4 juta dosis Vaksin AstraZeneca, kemarin mendarat di Bandara Internasional Soekarno-Hatta, Tangerang, Banten. Jutaan dosis vaksin Covid-19 yang diterima Indonesia itu, merupakan hasil kerja sama multilateral jalur fasilitas Covax.",pesawat khusus yang bawa juta dosis vaksin astrazeneca kemarin darat di bandara internasional soekarno hatta tangerang banten juta dosis vaksin covid yang terima indonesia itu rupa hasil kerja sama multilateral jalur fasilitas covax,1
766,"Indonesia akan kedatangan vaksin covid-19 merek AstraZeneca donasi dari Jepang, yang kabarnya akan tiba dua hari mendatang. 
Jika ditambah dengan vaksin dari Jepang yang tiba 1 Juli lalu, total vaksin yang diterima Indonesia dari Negeri Sakura mencapai 2, 16 juta dosis.",indonesia akan datang vaksin covid merek astrazeneca donasi dari jepang yang kabar akan tiba dua hari datang jika tambah dengan vaksin dari jepang yang tiba juli lalu total vaksin yang terima indonesia dari negeri sakura capai juta dosis,1
767,"Kabar terbaru:

Indonesia kembali kedatangan sebanyak 3.476.400 vaksin Covid-19 AstraZeneca di Bandara Soekarno Hatta, Tangerang, Selasa (13/7/2021).

Adapun vaksin tersebut didapatkan secara gratis melalui jalur multilateral Covax Facility.",kabar baru indonesia kembali datang banyak vaksin covid astrazeneca di bandara soekarno hatta tangerang selasa adapun vaksin sebut dapat cara gratis lalu jalur multilateral covax facility,1
768,"Ga bohong ini cerita, kami ngalamin sendiri: ART terpapar covid. Barusan tes antigen dan reaktif.

Tapi ga demam. Cuma batuk2 dikit. Lebih ke OTG sih. TENTUNYA, dia sudah divaksin bareng gw sekeluarga bulan lalu, yep AstraZeneca.

Vaksin akan melindungi dari gejala2 berat. Bener.",enggak bohong ini cerita kami ngalamin sendiri aterpapar covid barusan tes antigen dan reaktif tapi enggak demam cuma batuk dikit lebih ke otg sih tentu dia sudah vaksin bareng gue keluarga bulan lalu ya astrazeneca vaksin akan lindung dari gejala berat benar,1
769,"kadinkes daerah di nz gamau ngasih astrazeneca ke u-40.. katanya yg u-40 kalo kena covid kemungkinan gaakan mati, tp kalo vaksin astra bisa mati 🤣🤣",kadinkes daerah di nz enggak mau asih astrazeneca ke kata yang jika kena covid mungkin gaakan mati tapi jika vaksin astra bisa mati,0
770,"Ada 6 jenis vaksin COVID-19 yang akan digunakan di Indonesia, yakni Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novavax.",ada jenis vaksin covid yang akan guna di indonesia yakni sinovac astrazeneca sinopharm moderna pfizer dan novavax,1
771,"vaksin moderna rencananya akan digunakan untuk vaksinasi ketiga bagi tenaga kesehatan sebagai 'booster shot' dimana kita tau sebagian besar sebelumnya menerima vaksin sinovac/astrazeneca, while in the other hand I read that WHO warns against mixing and matching covid-19 vaccines.",vaksin moderna rencana akan guna untuk vaksinasi tiga bagi tenaga sehat bagai booster shot mana kita tahu bagi besar belum terima vaksin sinovac astrazeneca while ini the other hand read that who warns against mixing dan matching covid vaccines,1
772,@Roberto56270073 Di inggris pakai 5 vaksin tolol salah satunya sama jaya indo yaitu astrazeneca tolol terserah lu percaya ga percaya sama covid gw doain lu kena aja yang kronis biar ngerasa lu,di inggris pakai vaksin tolol salah satu sama jaya indonesia yaitu astrazeneca tolol serah kamu percaya enggak percaya sama covid gue doain kamu kena saja yang kronis supaya rasa kamu,0
773,"Hanya ada di negara +62 vaksin covid19 berbayar...
  #vaksinbeli #vaksingotongroyong #sinovak+astrazeneca",hanya ada di negara vaksin covid bayar astrazeneca,1
774,Thailand akan menggunakan vaksin AstraZeneca untuk dosis kedua bagi mereka yang menerima vaksin Sinovac sebagai dosis pertama. Ini sebagai langkah untuk meningkatkan perlindungan melawan Covid-19 di Thailand.,thailand akan guna vaksin astrazeneca untuk dosis dua bagi mereka yang terima vaksin sinovac bagai dosis pertama ini bagai langkah untuk tingkat lindung lawan covid di thailand,1
775,Temankan isteri dapatkan dos pertama vaksin Covid-19. Dia dapat Pfizer. Saya dapat AstraZeneca. Semoga dipermudahkan segala urusan.,teman isteri dapat dos pertama vaksin covid dia dapat pfizer saya dapat astrazeneca moga mudah segala urus,1
776,"Vaksin COVID-19 Moderna sendiri adalah jenis vaksin COVID-19 ke 4 yang digunakan di Indonesia setelah Sinovac, AstraZeneca, dan Sinopharm.",vaksin covid moderna sendiri adalah jenis vaksin covid ke yang guna di indonesia telah sinovac astrazeneca dan sinopharm,1
777,"Kini vaksin covid-19 yg sdh Indonesia punya. Ada Sinovac, AstraZeneca, Sinopharm, dan Moderna (baru dtg banget). #LawanCovid19",kini vaksin covid yang sudah indonesia punya ada sinovac astrazeneca sinopharm dan moderna baru datang banget,1
778,"EMA tidak menemukan hubungan potensial yang sama antara peradangan jantung dengan vaksin COVID-19 lainnya pada AstraZeneca atau Johnson &amp; Johnson, yang cara pembuatannya menggunakan metode berbeda.",emak tidak temu hubung potensial yang sama antara adang jantung dengan vaksin covid lain pada astrazeneca atau johnson amp johnson yang cara buat guna metode beda,1
779,"@Corona_KafirNw @jokowi @satgascovid19id @KemenPerin udah dibaca link nya oom?

sekedar info, yg dijual di KF itu merk sinopharm, yg vaksin gratisan dari pemerintah itu pake merk sinovac &amp; astrazeneca sama moderna. CMIW

lagian orang² yg tajir² &amp; sibuk males oom kalo disuruh antri vaksin gratisan, mending beli",sudah baca link nya om dar informasi yang jual di kf itu merk sinopharm yang vaksin gratis dari perintah itu pakai merk sinovac amp astrazeneca sama moderna cmiw lagi orang yang kaya amp sibuk malas om jika suruh antri vaksin gratis lebih baik beli,0
780,"@NyuwiMc @kriptoso Sok2an komen, kaya percaya covid aja. Lagian vaksin gotong royong itu kan pake sinopharm beda sama vaksin gratis yang pake sinovac dan astrazeneca. Pemerintah cuma nambah opsi doang. Kalo diperibet ya namanya aja vaksin massal dan gratis, lu mau dpt pelayanan yg secepet apa?:)",sok an komen kayak percaya covid saja lagi vaksin gotong royong itu kan pakai sinopharm beda sama vaksin gratis yang pakai sinovac dan astrazeneca perintah cuma tambah opsi doang jika diperibet iya nama saja vaksin sama al dan gratis kamu mau dapat layan yang secepet apa,0
781,@ObiWan_Catnobi Dikira impor vaksin covid murah? Dikira APBN kuat nanggung semua penduduk plus pengen target vaksinasi secepet mungkin? Kalo nambah utang trus dinyinyirin lagi? Kita aja udah untung dpt jatah bantuan vaksin Astrazeneca &amp; Moderna dari WHO-COVAX. Sinopharm bkn utk rakyat gak mampu,kira impor vaksin covid murah kira apbn kuat nanggung semua duduk plus pengin target vaksinasi secepet mungkin jika tambah utang terus dinyinyirin lagi kita saja sudah untung dapat jatah bantu vaksin astrazeneca amp moderna dari who covax sinopharm bukan untuk rakyat enggak mampu,0
782,@geloraco Ada yg sudah 2 kali vaksin sinovac meninggal juga terpapar covid. Hal yg tidak terjadi dengan Astrazeneca. Mungkin sinovac isinya air saja.,ada yang sudah kali vaksin sinovac tinggal juga papar covid hal yang tidak jadi dengan astrazeneca mungkin sinovac isi air saja,0
783,"@ObiWan_Catnobi Hadeh, vaksin covid emang awalnya disediain gratis kayak sinovac/astrazeneca. Itu kan yang vaksin gotong royong (sinopharm) buat mereka yang kelebihan duit. Sama kayak beberapa orang milih bayar pendidikan swasta yang mahal simply mereka mampu, meski sudah ada pendidikan negeri.",hadeh vaksin covid memang awal ain gratis seperti sinovac astrazeneca itu kan yang vaksin gotong royong sinopharm buat mereka yang lebih duit sama seperti beberapa orang pilih bayar didik swasta yang mahal simply mereka mampu meski sudah ada didik negeri,0
784,"Indonesia terima hibah vaksin dari Jepang.

Vaksin hibah Pemerintah Jepang kepada Indonesia ini merupakan tahap ke-19 dari seluruh penerimaan vaksin covid 19. Sekaligus menambah total ketersediaan vaksin AstraZeneca di Indonesia menjadi 9.226.800 dosis.
#BahuMembahuAtasiPandemi",indonesia terima hibah vaksin dari jepang vaksin hibah perintah jepang kepada indonesia ini rupa tahap ke dari seluruh terima vaksin covid sekaligus tambah total sedia vaksin astrazeneca di indonesia jadi dosis,1
785,"@republikaonline Arab Saudi telah menyetujui vaksin virus corona Moderna untuk penggunaan darurat. Ini menjadikan Moderna sebagai vaksin keempat yang diberikan di wilayah Kerajaan bersama dengan Pfizer-BioNTech, Oxford-AstraZeneca, dan Johnson &amp; Johnson.
👉 AstraZeneca, mengandung enzim babi, MUI",arab saudi telah tuju vaksin virus corona moderna untuk guna darurat ini jadi moderna bagai vaksin empat yang beri di wilayah raja sama dengan pfizer biontech oxford astrazeneca dan johnson amp johnson astrazeneca kandung enzim babi mui,1
786,"Untuk vaksin Covid-19 Sinovac memiliki interval waktu 28 hari dari dosis 1 ke dosis 2. Sementara, untuk vaksin Covid-19 AstraZeneca mempunyai interval waktu 8-12 minggu dari dosis 1 ke dosis 2. 
Aku kemaren dapetnya Sinovac. Keduanya sama untuk melindungi kok. ngga usah pilih2",untuk vaksin covid sinovac milik interval waktu hari dari dosis ke dosis sementara untuk vaksin covid astrazeneca punya interval waktu minggu dari dosis ke dosis saya kemarin dapetnya sinovac dua sama untuk lindung kok enggak perlu pilih,1
787,"👩🏻 ""Masa si A katanya naik berat badannya sampai 5 kg habis vaksin Covid-19.""
👱🏻‍♀️ ""Kok bisa?""
👩🏻 ""Iya katanya makan mulu dia habis vaksin.""
👱🏻‍♀️ ""Vaksinnya bukan pakai AstraZeneca kali, vaksinnya pakai BuyungUpik.""",masa sih kata naik berat badan sampai kg habis vaksin covid kok bisa iya kata makan terus dia habis vaksin vaksin bukan pakai astrazeneca kali vaksin pakai buyungupik,0
788,"Entahlah.. 
Makin kesini makin ngeri Corona ini..
Vaksin Sinovac, Astrazeneca nggak ngaruh emang ya? 😵‍💫",entah makin kesini makin ngeri corona ini vaksin sinovac astrazeneca enggak pengaruh memang iya,0
789,"@winasekarr Jujur gue juga sering bilang vaksin Sinovac vaksin Covid

""Mas vaksinnya AstraZeneca atau Covid?"" Lah bingung",jujur aku juga sering bilang vaksin sinovac vaksin covid mas vaksin astrazeneca atau covid lah bingung,1
790,"Bio Farma udah punya kesepakatan dengan lima produsen vaksin COVID-19 lho, yaitu Sinovac, Sinopharm, Novavax, AstraZeneca, dan CanSinoBio.",bio farma sudah punya sepakat dengan lima produsen vaksin covid lho yaitu sinovac sinopharm novavax astrazeneca dan cansinobio,1
791,"[URGENT]

Info lokasi (bukan lokasi massal) dapetin vaksin covid khususnya daerah Bekasi Selatan dong Min (AstraZeneca, Pfizer, atau Sinovac) @txtdrbekasi 

Terima kasih 🙏🏻🙏🏻",urgent informasi lokasi bukan lokasi sama al dapat vaksin covid khusus daerah bekas selatan dong min astrazeneca pfizer atau sinovac terima kasih,1
792,"5/6 keluargaku telah selamat Astrazeneca kan dengan Dos Pertama.

Adik bongsu belum tahu lagi sebab dia calon SPM 2021.

Isteri selesai 2Dos Pfizer.

Semoga vaksin ni jadi asbab terhalang dijangkiti Covid19",keluarga telah selamat astrazeneca kan dengan dos pertama adik bongsu belum tahu lagi sebab dia calon spm isteri selesai dos pfizer moga vaksin ini jadi asbab halang jangkit covid,1
793,"@cakasana Twitter mau tanya.
Kalo dapet dosis 1 Astrazeneca di 22 Mei.
Positif covid di 24 Juni.
Negatif di 3 Juli.
Boleh ga vaksin di 14 agustus ? (Schedule vaksin dapetnya itu).
Di dokter luar negeri bilang boleh, di dokter sini bilang 3 bulan. 
Abis kalo di Oktober,takutnya AZ ga ada…",twitter mau tanya jika dapat dosis astrazeneca di mei positif covid di juni negatif di juli boleh enggak vaksin di agustus schedule vaksin dapetnya itu di dokter luar negeri bilang boleh di dokter sini bilang bulan habis jika di oktober takut az enggak ada,0
794,"@SahabatSaber @AlvaOmega_ Dia blm ngerasaian apa yg dirasakan temen g dan kekuatan astrazeneca.
7 hr yg lalu ayahnya meninggal lalu &amp; 2 hr yg lalu ibunya meninggal krn covid (ortunya blm di vaksin).
Puji Tuhan dia sudah di vaksin, bolak-balik RS dan kontak dgn ortunya di rumah hasil PCR selalu -.",dia belum ngerasaian apa yang rasa teman dan kuat astrazeneca hari yang lalu ayah tinggal lalu amp hari yang lalu ibu tinggal karena covid orang tua belum di vaksin puji tuhan dia sudah di vaksin bolak balik rs dan kontak dengan orang tua di rumah hasil pcr selalu,1
795,"Dalam waktu dekat, Indonesia akan kembali kedatangan vaksin COVID-19 dari COVAX-GAVI, AstraZeneca, dan Pfizer. Dengan tambahan vaksin yang semakin banyak, Menkes mendorong agar pelaksanaan vaksinasi bisa semakin dipercepat dan diperluas.",dalam waktu dekat indonesia akan kembali datang vaksin covid dari covax gavi astrazeneca dan pfizer dengan tambah vaksin yang makin banyak menkes dorong agar laksana vaksinasi bisa makin cepat dan luas,1
796,"@ribonk Gue vaksin Astrazeneca , dan masih kena covid ..
Tapi gejala ngga parah Bgt,
Demam cuma sehari ,
Batuk pileknya masih ,
Terus makan masih ada rasa dikit ,walopun kek rada pait gitu ..
Penciuman juga masih normal ..",aku vaksin astrazeneca dan masih kena covid tapi gejala enggak parah banget demam cuma hari batuk pilek masih terus makan masih ada rasa dikit walopun kayak agak pahit begitu cium juga masih normal,1
797,"Jateng-DIY
Tempat yang menyediakan buat vaksin AstraZeneca mana ya kira-kira?

#AyoVaksin #AstraZeneca #infovaksin #COVID19 #DisiplinPatuhiPPKM 
#vaksinjogja #vaksinasi #vaksinjateng",jateng daerah istimewa yogyakarta tempat yang sedia buat vaksin astrazeneca mana iya kira kira,1
798,Vaksin astrazaneca melalui data terbaru dari Kesehatan Masyarakat England (PHE) menunjukkan efektivitas vaksin Covid-19 AstraZeneca terhadap varian yang jadi perhatian WHO.,vaksin astrazaneca lalu data baru dari sehat masyarakat england phe tunjuk efektivitas vaksin covid astrazeneca hadap varian yang jadi perhati who,1
799,"Jepang telah mengumumkan akan mengirimkan jutaan dosis lagi sumbangan vaksin Covid-19 AstraZeneca ke negara-negara di Asia.
Hal tsb dilakukan karena Jepang tidak menginginkan Astrazeneca. 
Toshimitsu Motegi mengatakan Jepang akan mengirim 1,13 juta dosis lagi ke Taiwan pada Kamis",jepang telah umum akan kirim juta dosis lagi sumbang vaksin covid astrazeneca ke negara negara di asia hal sebut laku karena jepang tidak ingin astrazeneca toshimitsu motegi kata jepang akan kirim juta dosis lagi ke taiwan pada kamis,1
800,"Jenis vaksin yang digunakan pun berbagai macam, di antaranya adalah vaksin COVID-19 buatan Sinovac, AstraZeneca, Sinopharm, dan Moderna.

Agar tak ada keraguan untuk mendapatkan vaksin COVID-19, kenali 4 manfaat vaksinasi COVID-19.",jenis vaksin yang guna pun bagai macam di antara adalah vaksin covid buat sinovac astrazeneca sinopharm dan moderna agar tidak ada ragu untuk dapat vaksin covid kenal manfaat vaksinasi covid,1
801,"kerjasama kedua negara, termasuk dalam bidang kesehatan terkait Pandemi Covid-19 dengan memproduksi Vaksin Sputnik V

Vaksin Sputnik ini berbeda dengan vaksin yang sudah dipakai di Indonesia seperti Sinovac maupun AstraZeneca. Vaksin Sputnik menggunakan dua jenis",kerjasama dua negara masuk dalam bidang sehat kait pandemi covid dengan produksi vaksin sputnik vaksin sputnik ini beda dengan vaksin yang sudah pakai di indonesia seperti sinovac maupun astrazeneca vaksin sputnik guna dua jenis,1
802,"@RayMax_99 @03__nakula @arifinpribadi Kak, mau tanya, vaksin sinovac kebanyakan di kasih ke manula remaja dan org2 yg ada riwayat sakit nya. Sedangkan astrazeneca kebanyakan diksh ke org2 yg riwayat sakitnya hampir gk ada. Dan kenapa astra zeneca diklaim paling ampuh melawan covid19? mohon penjelasan nya 🙏",kak mau tanya vaksin sinovac banyak di kasih ke manula remaja dan orang yang ada riwayat sakit nya sedang astrazeneca banyak diksh ke orang yang riwayat sakit hampir enggak ada dan kenapa astra zeneca klaim paling ampuh lawan covid mohon jelas nya,1
803,"2 Juli 2021, BPOM terbitkan izin penggunaan darurat / Emergency Use Authorization (EUA) untuk Vaksin COVID-19 Moderna. Hal ini melengkapi EUA yang telah diberikan kepada 4 jenis vaksin lainnya yang digunakan di Indonesia yaitu: CoronaVac, Sinovac AstraZeneca , dan Sinopharm.",juli bpom terbit izin guna darurat emergency use authorization eua untuk vaksin covid moderna hal ini lengkap eua yang telah beri kepada jenis vaksin lain yang guna di indonesia yaitu coronavac sinovac astrazeneca dan sinopharm,1
804,"Ada lima produk vaksin COVID-19 yang bakal digunakan Indonesia: Pfizer, AstraZeneca, Moderna, Sinovac, Novavax. BUMN Bio Farma akan memproduksi vaksin tersebut dalam bentuk bulk (bahan baku) menjadi vaksin siap pakai.",ada lima produk vaksin covid yang bakal guna indonesia pfizer astrazeneca moderna sinovac novavax bumn bio farma akan produksi vaksin sebut dalam bentuk bulk bahan baku jadi vaksin siap pakai,1
805,"resmi mengumumkan tujuh jenis vaksin COVID-19 yang digunakan Indonesia, yakni vaksin Sinovac, AstraZeneca, Novavax, Sinopharm, Moderna, Pfizer, n vaksin PT Bio Farma. ke7 jenis vaksin tersebut, sudah ada beberapa yang masuk n digunakan dalam plaksanaan vaksinasi hingga saat ini",resmi umum tujuh jenis vaksin covid yang guna indonesia yakni vaksin sinovac astrazeneca novavax sinopharm moderna pfizer vaksin pt bio farma ke jenis vaksin sebut sudah ada beberapa yang masuk guna dalam plaksanaan vaksinasi hingga saat ini,1
806,"@bachri1944 @MajalahZamane Kurang jelas, itu data yg dikutip data dr mana dan casenya bgmn. Kalau di amrik sejak presidennya ganti dan dilakukan vaksin dg astrazeneca maka covid 19 - varian delta sdh tdk mematikan lagi. Demikian pula di Inggris. Kasus covid tinggi tapi kematian rendah setelah vaksin.",kurang jelas itu data yang kutip data dari mana dan casenya bagaimana kalau di amrik sejak presiden ganti dan laku vaksin dengan astrazeneca maka covid varian delta sudah tidak mati lagi demikian pula di inggris kasus covid tinggi tapi mati rendah telah vaksin,0
807,"Just info

Sampai saat ini baru 2 vaksin yang mampu menetralkan covid variant delta, 

Pfizer dan Astrazeneca

😅 apa kabar dengan x cos tan",just informasi sampai saat ini baru vaksin yang mampu netral covid variant delta pfizer dan astrazeneca apa kabar dengan cos tan,1
808,"@TU2Y_Manize @adri7537 @roebyarto @EriL59620901 @jetebe70 @TheArieAir @wiwikherma @IBRAHIMCruise @JihanMila0 @R21Wid @RetroReb0rn @Suiwe3 @iotganteng @harya_bima @Maryati19994827 @Ranggadly @Klabangijo @FranTonga @yangriff @UjumJumadi @Anggoro_Irvan_S @febronie75 @BatinDuansa @Johnver22575404 @kadiyono @fideldapati @Macgyver_909192 @PupungSuminar @T3DDY05C4RD @renspeto @Ali8610581 @RullyHanafiah @NovenNancy @ArisSuparianto1 @anantayogi @niel_dvil @_SEKNAS_RI @EAemeng @RetnoupikK @ssari307 @mastertis @BrayBolank7 @StrellaOkeah @khoirudinMboys @aruL_sani45 @angels1711 @titingYS @r3tmono @RR_Gust @D4rk4rch1v3S Saya dan beberapa teman kerja yang di vaksinasi covid-19 Astrazeneca 1x atau Sinovac 2x dan terpapar covid-19, Alhamdulillah tidak ada yang sampai di rawat di RS. (semoga semuanya dan seterusnya 🤲, Aamiin).",saya dan beberapa teman kerja yang di vaksinasi covid astrazeneca atau sinovac dan papar covid alhamdulillah tidak ada yang sampai di rawat di rs moga semua dan terus amin,1
